"TEAM","YEAR","CONF","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","ADJ_T","WAB","POSTSEASON","SEED","dbpr_Player 1","dbpr_Player 2","dbpr_Player 3","dbpr_Player 4","dbpr_Player 5","dbpr_Player 6","dbpr_Player 7","dbpr_Player 8","obpr_Player 1","obpr_Player 2","obpr_Player 3","obpr_Player 4","obpr_Player 5","obpr_Player 6","obpr_Player 7","obpr_Player 8","elo"
"Jacksonville State",2017,"OVC",33,20,104.4,104.2,0.5054,52.6,49.4,20.7,16.6,31.2,28.5,33.4,34.4,50.8,45.1,37.2,37.8,65,-8,"R64",15,1.375526857,-0.564139127,1.040400941,0.097886495,-0.534981669,-1.65228748,-0.578462827,-0.241188167,1.177953722,2.012230333,0.009640627,0.512122089,0.421377576,0.767226604,-1.34459696,-2.141153389,1530.2518807323
"Jacksonville State",2022,"ASun",30,21,104.5,102.2,0.5638,53.6,48.1,19.7,17.1,28.2,27,32.1,21.6,51,47.5,38,32.7,65.1,-5.2,"R64",15,1.767678398,0.165263537,0.363263671,-1.237084148,0.360904223,-0.003116657,0.502637195,-0.640919838,0.701087221,1.878742305,1.447484902,2.589488995,0.579340859,0.79183054,-0.233068055,-0.211397039,1570.51412762508
"James Madison",2013,"CAA",36,21,98.5,99.4,0.4736,47.6,48.7,17.2,21.1,29.6,31.1,36.8,39.2,46.2,46.9,33.6,34.7,64.2,-8.9,"R64",16,0.064879911,0.045891617,1.254934072,1.538951232,-0.383521084,-0.195638055,-0.603154198,-0.437735352,2.159931605,1.789451434,0.246016363,-1.762629433,-0.095549731,-0.744560105,-0.82867377,-1.903578388,1485.6420820356
"James Madison",2024,"SB",33,31,112,100.4,0.778,54.4,46.7,14.7,19.8,32,27.6,34.2,35.1,54.2,48.8,36.5,28.6,69.8,1.5,NA,12,1.937025294,0.781891895,0.622638119,0.809751817,1.81999513,0.41105073,0.003559396,0.236390631,2.506531783,3.284434398,3.193558411,2.701441536,1.107398731,2.356872714,2.227334367,1.479924957,1798.36583232969
"Kansas",2013,"B12",37,31,111.6,86.2,0.9514,53.3,41.5,20.3,18.4,33.8,29.3,39.5,32,52.9,39.3,36.4,30.3,67.7,7.5,"S16",1,4.123264492,3.578062798,2.237687721,2.074447016,2.005570931,1.539300114,1.808330369,0.568825787,2.789905342,2.699106554,3.803680321,3.672499637,2.784870796,1.638927729,0.418312232,-1.65084703,1803.19427705674
"Kansas",2014,"B12",35,25,119.2,95.6,0.927,54.2,47.1,19.1,16.4,37.3,28.8,48.3,45.5,55.5,44.3,34,35.5,68.2,6.9,"R32",2,2.812145007,3.728749701,3.85378252,1.949886751,0.84795199,0.884328262,0.706710728,1.374645297,4.335915872,2.789704775,2.375536232,4.223842321,3.246597036,2.663347217,2.675576267,0.336241552,1760.96009705174
"Kansas",2015,"B12",36,27,113.6,90.6,0.9308,49.4,44.6,19.2,17.5,34.9,31.6,42.6,33.8,46.4,43.4,37.9,31.5,67.2,9,"R32",2,2.759476725,1.861481072,1.726330559,0.866545514,1.975904938,2.444278458,1.459171548,2.292723473,3.387661451,3.310431471,3.319781795,3.695764267,2.539083198,1.897695233,1.800267391,0.946908213,1779.97234992643
"Kansas",2016,"B12",37,32,120.9,90.4,0.9662,55.7,45.1,17.8,18.5,32.2,27.9,38.6,37.3,52.7,43.4,41.3,32.5,70.1,11.6,"E8",1,2.236264078,3.126209646,2.287177845,3.621852758,2.136183083,0.125701058,0.842878512,2.730516178,5.117180709,4.113501866,4.534720456,2.26696426,3.284190117,3.360514795,2.011607708,-0.069627466,1793.79126138034
"Kansas",2017,"B12",36,31,121.5,94.5,0.9472,56.1,48.1,17.6,18.6,34.1,29.7,36,30,53.6,45.3,40.4,35.6,71.4,11,"E8",1,1.393804822,2.598527289,1.595914123,2.682886067,0.722677604,1.567998283,0.99228354,NA,5.676391287,4.320413064,4.72398281,2.797426487,3.461365307,1.934786222,2.286511237,NA,1795.55331869483
"Kansas",2018,"B12",39,31,122.1,96.4,0.9385,57.5,49.1,16.6,18.2,29.4,31.2,27,24.6,55.6,48.6,40.1,33.3,69.9,8.2,"F4",1,1.656839858,2.787431402,1.427338697,0.612859831,0.869177657,2.149324027,1.034005152,NA,5.660924375,3.652907635,4.570705993,4.49383101,2.67053096,1.047054773,-0.493152547,NA,1766.11839463298
"Kansas",2019,"B12",36,26,112.9,92.4,0.9092,52.6,47.8,18.8,18.2,30.1,27.9,32.5,27.8,52.6,46,35,33.6,71.5,8.3,"R32",4,2.16985549,2.586839991,2.319639192,0.973822625,1.897639197,1.856135266,0.866322778,2.015817661,3.366911732,2.830322733,2.85355263,2.526894183,1.235670934,0.959874996,1.511726362,0.163224721,1816.979185264
"Kansas",2021,"B12",27,20,108.5,90,0.8964,49.8,47,17.7,20,30.9,26.9,30.5,26.5,49.3,45.9,33.8,32.6,68.2,4.2,"R32",3,2.578020322,1.462810156,1.506927212,1.727321772,0.659914789,1.922157924,1.566275478,1.620894743,2.293913415,2.757716146,2.631589041,1.974343168,2.935009112,1.617811251,0.283620658,-0.327756202,1669.39704688605
"Kansas",2022,"B12",40,34,119.8,91.3,0.958,53.8,45.8,17.3,18.1,32.9,28.6,32.3,27.7,53.6,46.4,36.1,29.8,69.1,10.4,"Champions",1,2.308692474,2.756669872,2.288033542,1.756321972,1.829236406,1.00014957,1.575977713,0.143198335,4.197770586,3.402097127,3.678839618,3.531977672,2.945117242,3.717110111,1.29641085,2.345948591,1795.07646684635
"Kansas",2023,"B12",36,28,113.8,92.3,0.9177,52.6,47,17.5,20.2,28.7,28.7,29.8,31.1,53,47.2,34.7,31,69,10.1,"R32",1,2.274577991,2.262278196,2.05296544,3.514321957,1.322626576,2.090131323,1.145655141,1.563716233,3.2757234,3.036106321,3.111069215,1.595240376,2.410228765,1.06478106,0.996736387,0.199962605,1775.54605709405
"Kansas",2024,"B12",31,22,113.5,92.7,0.9111,53.4,47.6,16.4,16.8,25.3,26.4,32.8,28.5,54.8,45.3,33.3,33.8,68.9,4.3,NA,4,3.174752489,3.238794611,2.239717442,1.570782132,1.971813066,1.465978045,0.443882001,NA,3.96046261,3.273560285,2.850606287,2.859446118,2.080786361,0.396747589,1.031708857,NA,1730.04525732938
"Kansas State",2013,"B12",34,26,113.4,94.5,0.8896,49.1,47.5,18.2,22.2,38.5,33.8,31.7,36.8,46.8,46.5,35.8,33.3,63,5.4,"R64",4,0.397149592,0.962073415,1.788501342,2.523018485,1.322834285,1.872463903,0.304279036,0.725211835,4.408450074,3.146018935,2.243475356,0.720739507,1.868341418,0.857980447,2.232765777,0.537743386,1742.98173212945
"Kansas State",2014,"B12",33,20,107.9,92.9,0.8473,48.8,45.3,18.5,19,34.7,33.2,40.3,45.4,48.3,45.9,33.1,29.3,64.8,0.5,"R64",9,2.69658436,1.972253283,2.056064022,1.753111376,2.940289642,1.36689832,1.102582928,0.004071325,1.994822099,2.603121796,1.453142122,0.919724919,-0.682049723,0.874827235,0.401241421,0.80966185,1633.888511153
"Kansas State",2017,"B12",35,21,112.2,94.2,0.8818,52.7,49.6,19.1,22.1,29.5,32.3,41.1,33.4,51.8,45.5,36.2,38.2,67.2,1.7,"R64",11,1.734174381,2.426404983,1.567870944,1.693716265,1.229008731,2.347671681,0.776652182,0.403999797,4.311427279,2.158338576,2.415094728,1.800317042,2.249266727,0.175140796,0.333439829,-2.027461616,1657.47223661268
"Kansas State",2018,"B12",37,25,109.6,93.7,0.8584,52.6,49.1,17.2,21.6,25.9,31.9,33.8,36.8,53.4,48.9,34.1,33,66.5,2.5,"E8",9,2.145988987,2.248663924,2.239194489,0.987119976,1.662439726,1.52259409,-0.287524251,-0.219405942,3.53002931,2.546231314,2.423836075,2.594220827,1.325603487,0.253306903,-2.258816784,-2.408239812,1628.66808014278
"Kansas State",2019,"B12",34,25,108,87.8,0.9151,49.4,48.2,17.4,22.8,28.3,25.7,30.6,30.7,48.9,49,33.4,31.4,64.9,6.5,"R64",4,3.276194703,3.424557365,3.102403931,2.338345924,2.529178194,1.716021428,-0.384580685,NA,3.939592109,2.218129567,1.66139146,1.472133453,0.295674854,0.157748593,0.688544455,NA,1704.63410185079
"Kansas State",2023,"B12",36,26,112.6,94.7,0.8803,52.3,48.1,19.3,21,29.9,30.3,36.1,36.3,52.8,49.2,34.3,30.8,69.8,4.2,"E8",3,2.224146987,1.473736306,1.261870666,2.14525452,1.615265918,0.882770898,1.965515011,0.424872942,4.455884501,2.93746455,2.019376765,0.750648083,0.980407606,1.377728956,0.104007882,1.596529299,1719.62465804722
"Kennesaw State",2023,"ASun",32,26,105.6,100.3,0.6428,52.7,51.1,17.8,19.5,27.3,25.4,35.9,36.8,51.2,50.6,36.8,34.5,68.4,-1.4,"R64",14,0.207809814,2.181073008,1.887019378,1.466277282,0.271560799,-0.110512546,-1.300779603,-0.972881476,2.44832181,0.42601181,0.395972657,0.79054151,0.455142459,0.2620151,1.191876133,-0.638603465,1652.24825868962
"Kent State",2017,"MAC",35,22,104.1,102.9,0.5322,48.2,50.1,17.9,19,38.1,29.8,32.5,34.3,48.5,48.5,31.7,35.3,69.5,-7.2,"R64",14,0.509460637,0.985517159,0.225585145,0.577480017,0.216046568,-1.060169434,-0.345314569,0.216765735,2.268681491,1.477728077,0.587965811,0.13164079,0.215485506,1.10681002,-0.28607225,-0.919259207,1541.95989534044
"Kent State",2023,"MAC",33,28,107,97,0.756,50.8,47.3,16.3,22.3,31.3,30.2,31.5,38.1,51.4,47.9,33.2,31,67.8,0.8,"R64",13,1.556653655,2.691793623,1.697569076,1.194531794,2.218007023,1.783436282,1.483518728,-0.787908323,2.924254263,1.450734508,1.972939716,1.407417322,-0.107528421,0.196727282,-0.556732333,0.908301836,1745.96303540264
"Kentucky",2014,"SEC",40,29,117.2,96.2,0.9062,49.9,46,18.1,16.1,42,29.7,51.8,36.8,50,44.9,33.2,32.2,65.9,3.9,"2ND",8,3.806906208,1.908480557,2.032684644,1.842209428,0.983942806,0.929602567,1.970963346,-0.930612352,2.622328569,2.661538453,2.449380078,2.627231504,3.133849723,3.064819839,1.27411966,1.425090315,1706.62638643757
"Kentucky",2015,"SEC",39,38,120.3,84,0.9842,51.5,39.6,16.3,21.3,39.5,31.8,43.9,31.7,51.2,39.1,34.9,27.1,63.5,13.1,"F4",1,5.343537397,3.100006173,3.858384241,3.219726049,3.805277013,2.823233523,1.860782387,2.695030422,2.894336849,4.488773837,3.565012712,3.402730455,2.648728912,3.628660064,4.385433802,3.255339953,1908.4673459707
"Kentucky",2016,"SEC",36,27,123.2,95.1,0.9517,53.5,44.5,16.2,18,37.5,31.9,37.8,40.8,52.9,42.7,36.6,32.6,68.2,5,"R32",4,1.850185148,1.298433335,2.401911504,1.981284928,0.630270396,2.298449007,1.712290067,1.634781579,5.971794107,4.511502356,2.535783871,2.586437264,3.682090425,1.965949734,1.861003372,0.216220481,1721.906667822
"Kentucky",2017,"SEC",38,32,118.3,91.3,0.9517,52.9,47.5,15.7,19.2,33.5,27.7,40.9,33.5,52.9,48.3,35.3,30.6,73.7,9,"E8",2,2.562766787,2.423549431,1.696072298,2.179208737,1.646964041,3.92765098,0.792560191,1.668230264,4.183933224,3.288436051,3.847283245,3.323223391,3.836285633,1.010358778,2.346522532,0.777039716,1786.00394362226
"Kentucky",2018,"SEC",37,26,115.8,95.6,0.9,51.8,46.8,18.6,16.8,35.7,31,44,32.3,51.2,48,35.7,30.1,70,4.3,"S16",5,3.570947517,2.431797142,1.932515666,2.209922952,1.627647086,0.158351682,1.586003767,0.298000506,2.124367532,2.96482787,2.555409547,2.274166653,2.28257402,2.344195186,0.315876124,0.34953703,1734.50079496601
"Kentucky",2019,"SEC",37,30,117.5,89.8,0.9568,53,46.6,18.6,17.9,36.8,25.5,41.9,26.8,52.9,43.6,35.4,34.3,66.9,8.8,"E8",2,2.817813255,2.03477112,1.906436889,2.853688941,2.50441258,3.843957589,2.001073611,0.99502246,4.276247183,2.973176299,2.955881173,1.867021321,1.979189202,0.603576175,2.226365217,3.21046109,1763.69640160315
"Kentucky",2022,"SEC",34,26,119.4,95.4,0.9295,53.1,46.9,16.7,17.5,37.7,24.9,28,25.4,53.5,47.3,34.7,30.8,67.8,6.9,"R64",2,3.046040081,2.525711996,1.357837848,1.234270216,0.377870388,1.002479015,1.415202543,NA,5.192326039,3.993429085,3.826433498,3.313265418,3.596051798,2.958103557,1.483486181,NA,1737.77466231058
"Kentucky",2023,"SEC",34,22,115.7,97.7,0.8738,50.6,48.6,17.4,16.6,39.2,25,31.9,29.9,50,48.6,34.7,32.4,65.8,1.6,"R32",6,2.498745293,1.441508143,1.726912965,-0.041142555,0.32308913,0.475747254,1.641320375,0.936407575,4.166377924,2.923857204,2.331966703,3.434813633,2.993255261,2.724954617,0.703172295,0.430314377,1645.38042411427
"Kentucky",2024,"SEC",32,23,123,102.2,0.8934,57.4,49.5,14.2,16,28.9,30.2,30.4,33.4,54.7,49.8,41.2,32.6,72.5,2.9,NA,3,3.079931551,1.087823122,0.770772549,-0.215656566,0.930871134,1.9113339,0.037727028,-0.206771291,5.52527137,5.586031188,4.115639188,5.050869631,3.610903482,2.314815222,2.25664228,2.032211538,1680.54254753822
"La Salle",2013,"A10",34,24,112,96.2,0.8516,51.9,49.3,17.1,21.3,29,34.2,31.3,28.5,49.3,50.6,37.7,30.2,66,0.3,"S16",13,1.405275532,1.271887064,0.697613978,2.862078184,-0.057352349,0.273190279,-0.484294585,0.799589735,2.696156362,2.612841391,2.796667455,0.1491125,2.854944881,1.30979245,1.539830677,-1.526728907,1681.86439909235
"Lafayette",2014,"SB",32,20,110.5,104.5,0.6557,51.5,50.4,18.8,18.5,36.5,31.8,44.3,44,49.6,50.6,37.1,33.2,70,-3.8,"R64",14,-1.164136842,-1.262873054,1.398110694,-1.673681515,-1.82295683,-0.954604097,-2.652835705,0.591579064,3.253326265,2.794435367,-0.077044734,2.278654169,1.285725902,0.104865099,1.536739153,-1.972350707,1366.2352024988
"Lafayette",2015,"Pat",32,19,109.8,114.5,0.3839,55.8,53.5,17.1,16.8,27.7,34.5,30.4,27.5,52.8,51.5,40.8,38,65.1,-7.1,"R64",16,-1.364885022,-1.841331547,-1.06468241,-1.36260205,-2.060346368,-0.274422086,-0.999330366,-1.29362314,3.256709739,3.691976461,2.846297279,2.833888504,2.20816679,0.174353882,0.741632361,0.510089068,1601.52637650673
"Liberty",2019,"BSth",33,29,109.2,99.6,0.7428,55.9,48.9,17.2,20.5,25.2,26.4,26.7,32.7,56.4,48.3,36.8,33.3,63.5,-0.6,"R32",12,1.522515096,0.027845356,1.303308676,-0.494814574,1.24657299,1.049971675,0.261340454,-0.503360516,1.876899759,2.922556791,1.607832152,2.758059752,0.846787612,0.654965646,0.344221878,0.148148038,1702.3468391931
"Liberty",2021,"ASun",24,23,109.1,101.5,0.6969,57.4,48,15.6,17.3,23.1,22.4,25.5,29.6,56.8,47.8,38.8,32.2,63.4,-1.7,"R64",13,1.156790378,0.715018251,0.227923342,-0.075571013,0.1111584,-0.40888081,0.951599773,-2.228456957,3.231680511,3.332570865,2.74143344,3.017878528,2.182703834,0.673366417,-1.063237205,0.189752018,1647.30665569108
"Lipscomb",2018,"ASun",30,23,103.2,101.8,0.5375,51.5,52,20,19.9,27.4,24.3,40.6,38.4,53.2,52.8,32.7,33.8,75.9,-3.2,"R64",15,0.400144583,0.095209858,1.576403557,2.032094119,0.596844279,-0.537062881,-0.66803747,-0.004659409,3.214614496,3.234992712,1.634497594,0.131056612,-0.124760697,-0.560857874,-1.167455133,-4.357022684,1636.83552301466
"Little Rock",2016,"SB",33,28,107.6,96.7,0.7732,51.9,45.9,15.6,21,26.7,29.5,31.5,38.3,48.9,45.7,38.2,30.9,63.8,2.1,"R32",12,1.316213226,0.81268869,0.646913434,0.812397634,0.485167019,2.272892866,0.754827022,1.668294096,3.263904134,1.746720846,1.912167997,1.737744123,1.71155948,-0.939264969,0.522921762,-0.922269917,1783.19065179667
"Long Beach State",2024,"BW",33,21,105.4,108,0.4313,48.9,51.2,17.1,18.5,33.3,29.6,38.1,32.6,49.7,50,31.3,35.1,71.4,-8,NA,15,1.078608156,0.516700925,0.863660843,-0.093008745,-0.781900854,0.39623084,-0.856610888,-0.405480387,1.671119945,1.41298388,0.960747418,1.535505786,1.813967826,-1.167325342,-0.222539615,-1.840393241,1543.17500392027
"Longwood",2022,"BSth",29,26,105.7,103.7,0.5541,51.5,51.4,18.4,20,33.2,24.5,35.4,26.5,47.9,53.9,38.4,32.1,65.8,-2.3,"R64",14,0.462729125,0.434944974,1.163522477,-0.125847196,-0.290816556,0.719213769,-0.987560502,0.039450406,2.48229898,1.812129123,0.011740578,1.177696517,0.873452748,-0.280482994,1.276383462,0.200207302,1642.54230194816
"Longwood",2024,"BSth",31,21,104,104.8,0.4768,49.4,51.3,18,19.6,36.7,25.5,39.5,36.1,48.6,50.9,34.2,34.6,66.8,-8.6,NA,16,1.214190272,0.115353389,1.421321984,0.984773571,0.660965172,-0.205843367,0.087241822,-0.110976967,0.711886767,1.353658459,-0.297050474,0.064419016,0.323100451,0.314728484,-0.263647812,-0.121435917,1630.66421082877
"Louisiana",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1708.61870500643
"Louisville",2013,"BE",40,35,115.9,84.5,0.9743,50.6,44.8,18.3,27,38.2,33.3,40,34.9,50.8,43.4,33.3,31.8,67.1,9,"Champions",1,2.79185841,3.659612586,1.701323448,2.9595228,2.56734701,3.137301775,3.244201161,2.803821976,3.700752539,2.202073585,4.05413877,2.689718381,2.925647315,2.075398094,1.802970698,1.788428016,1788.77362148851
"Louisville",2014,"Amer",37,31,118.8,87.6,0.971,53.5,43.9,15.3,25,37.1,32.7,41.2,38.4,52.7,44.3,36.8,28.6,68.8,5.3,"S16",4,2.905903784,3.140950715,2.657531281,3.770645393,2.017724063,2.336507544,3.46773839,2.581654203,4.733043477,3.859905778,4.285935723,2.765786601,4.379116616,2.658393225,1.222132877,1.408807886,1752.59307184658
"Louisville",2015,"ACC",36,27,109.4,87.4,0.929,47.7,44,17.2,21.3,34.7,30.8,38.7,33.3,48.4,43.3,30.7,30.3,65.6,5.8,"E8",4,2.636865547,2.993999304,2.495719988,2.730478352,3.134080045,2.679573936,1.940594667,0.736107508,3.062429141,2.58146964,2.755558479,2.283054082,0.278946034,-0.2095676,-0.186318627,-0.745671071,1765.64580086377
"Louisville",2017,"ACC",34,25,117.6,91.5,0.9469,51.4,45.7,16,19.6,36.7,28.5,34,38.8,50.5,44.8,35.5,31.6,69.4,6.9,"R32",2,3.612773436,3.725373136,2.728220824,2.810278298,1.810058077,3.944353753,1.723842683,0.828075877,4.037538294,2.019106502,2.724751875,1.972109811,2.83773943,0.56472699,2.170248641,2.403417858,1764.06766632122
"Louisville",2019,"ACC",34,20,112.9,93.1,0.9023,50.9,46.7,17.5,16.1,29.1,25.9,34.9,32,50.6,46,34.2,32,68.6,2.3,"R64",7,3.640006645,2.488009417,2.363898807,0.713965553,1.746724297,0.827535516,1.313372951,0.459748651,1.473216138,2.001716759,1.942052064,2.583801093,1.264062196,2.013690067,1.276413618,1.754009645,1680.95481574396
"Loyola Chicago",2018,"MVC",37,32,110.5,95.4,0.8444,57.7,47.4,19.1,19.4,22.1,25.9,32.2,25.2,56.6,47.1,39.8,32,66.4,2,"F4",11,1.241099596,1.893898308,1.432592275,1.570136003,0.635354965,0.647535127,1.126301468,0.329499804,3.881225293,2.423598568,2.305695712,1.485070596,2.198726021,1.644238242,0.658311522,-0.868634077,1727.10412642691
"Loyola Chicago",2021,"MVC",26,24,108.5,88.3,0.9136,56.3,46.7,18.5,21.6,26,21,30.7,22.4,58,45.5,35.7,32.5,63.9,1.7,"S16",8,2.72343704,2.95749689,1.870249832,1.505886962,1.116206738,1.525609928,1.572667029,1.001431226,3.118240107,2.595156699,3.096194455,3.137518038,2.498058289,1.549416918,0.968690018,0.818380546,1709.85319208125
"Loyola Chicago",2022,"MVC",32,25,106.9,92.3,0.8439,55.6,46.9,18.5,20.1,25.1,24,31.5,28.9,54.9,47.3,37.6,30.9,64.6,1.8,"R64",10,2.676164723,2.524648912,2.780264755,1.511274665,0.972916629,2.192981847,0.345135534,-0.264103102,2.642459411,2.423162111,2.14424179,2.88563678,2.422099809,0.44999429,1.400210102,0.741019111,1715.65017024767
"LSU",2015,"SEC",33,22,107.8,92.8,0.8477,50.3,44.6,20.2,19.1,33.9,32.9,33.5,29.4,50.1,43.9,33.9,30.9,70.1,0.5,"R64",9,2.538972283,1.795476648,1.302094132,1.052956369,0.539640358,1.382553435,NA,NA,1.784083332,1.796181202,1.807519602,1.692350444,1.628073844,-0.667065381,NA,NA,1689.94794718182
"LSU",2019,"SEC",35,28,117.9,96.6,0.9081,51.2,49.9,17.9,20.1,36.7,30.8,37.1,33.1,52.9,49.4,31.9,33.7,71.2,7.3,"S16",3,1.820738002,2.103097404,1.210665901,1.241160461,0.786827825,1.051850345,0.489518388,0.24874672,5.017967123,2.162066116,3.000118803,2.515417197,1.640169012,1.321252681,1.837546724,1.975493021,1762.55287129535
"LSU",2021,"SEC",27,18,119.3,99.8,0.8868,52.8,48.5,16.1,18.4,31.5,32.8,33.9,29.1,53,51.3,35,30,70.4,2.4,"R32",8,0.87187645,0.590605459,-0.389149622,0.253804587,-0.138371528,0.495307378,2.046321199,1.199468392,4.95162763,3.708918264,4.628183328,3.692241194,2.548814062,1.899753012,-0.360538161,0.177385966,1656.42930655525
"LSU",2022,"SEC",34,22,106.3,89.6,0.8766,49.4,45.1,20.7,25.1,33.8,30.9,33.4,37.8,50.4,47.6,31.6,28.2,68.7,2.3,"R64",6,3.777524409,3.107638425,3.53948844,1.505650478,2.790603373,2.067423404,1.914699158,3.429370043,2.742415188,2.675560453,0.355581123,2.352506572,0.773251609,1.1577754,1.009028636,-1.866746636,1762.07357201231
"Manhattan",2014,"MAAC",33,25,106.2,96.4,0.7519,50.7,45.4,19.7,21.7,34.4,33.3,55.5,52.8,48.7,44,36.9,32.7,69.6,-0.5,"R64",13,2.136591995,2.831778285,1.093999135,0.553941148,0.274684524,0.829940497,1.3969062,0.46517741,2.325734571,0.73973976,1.768375579,1.975329245,1.748569164,0.267433784,-0.606350904,-0.165180799,1690.99760276176
"Marquette",2013,"BE",35,26,113,93.2,0.902,49.6,46.2,20.9,19.5,38.4,33.1,40.9,31.7,51.6,44.9,29.6,32.3,64.6,4.5,"E8",3,0.863707008,2.38709699,0.931224279,1.498555087,0.818177675,0.791676685,1.512623191,-0.454152351,4.21423075,1.920115723,2.522676762,1.749190275,2.33829702,1.220309673,0.307370497,1.927121512,1697.97663106337
"Marquette",2017,"BE",32,19,121.8,101.8,0.8881,57.5,52.2,17.3,18.3,27.1,29.2,31,35.7,52.7,50.6,42.9,36.8,71.5,0.6,"R64",10,-0.00909639,0.899046731,1.552344503,-1.125282987,0.489357287,-0.937094975,0.187287411,1.231535086,4.31852316,3.405268829,2.242408448,4.810138187,3.174321668,4.03227642,2.627595452,1.404285906,1615.26015891999
"Marquette",2019,"BE",34,24,111.7,95.9,0.8524,53.5,46.3,19.4,16.6,29.4,26.1,35.1,35.9,50,45.1,38.8,32.4,70.5,2.7,"R64",5,1.134141037,1.891998224,2.100678365,1.090266716,2.279786548,1.507208648,2.602997348,0.308704934,4.291250528,3.368815903,0.883124834,1.7415787,0.408824059,0.293526078,-1.39923509,0.552449051,1716.20605044222
"Marquette",2022,"BE",32,19,107.7,96.5,0.7787,52.1,47,17.2,18.9,22.5,31.6,26.2,29.5,52.6,46.4,34.4,32,71.2,0.6,"R64",9,1.807612862,2.151746711,1.197338152,1.483694785,1.120313632,2.244058392,1.07778259,0.287557103,2.449634426,1.085360488,1.918314073,1.148060464,0.913605632,-0.251076616,0.913077545,1.523790663,1645.39608770621
"Marquette",2023,"BE",36,29,118.7,96,0.9197,56,51,15.3,22.5,26.2,31.7,27,29.1,58.2,50.3,35.3,34.7,68.4,7.8,"R32",2,1.740137081,1.052588846,2.166442819,1.417908762,1.137478953,0.590507854,1.59136581,-0.371011468,4.560967614,4.41129525,3.259065233,3.651272856,3.086127014,2.444171047,0.270910449,0.394336642,1701.21520454411
"Marquette",2024,"BE",34,25,118.9,94.6,0.9328,55.1,49.7,14.3,21.1,26,30.8,25.6,28.2,56,49.2,35.8,33.6,69.1,6.5,NA,2,2.669994089,3.007641671,2.496041591,1.031910162,1.193434474,3.022675607,0.740594992,0.987690355,5.33848289,3.337720318,3.127966359,4.443110583,3.210806785,1.328061295,2.578163267,1.002202176,1723.92706837953
"Marshall",2018,"CUSA",35,25,108.8,102.5,0.6633,54.7,49.9,17.2,18.4,22.4,32.3,33.1,28.9,55.5,48.7,35.9,35,75.9,-2.5,"R32",13,0.557864818,2.550431212,-0.25685197,0.425615198,0.895062532,0.147747235,0.295366013,-0.643748005,3.782080296,1.562049184,2.089990603,1.228592139,0.110694786,0.28829467,-1.724700753,-2.175049512,1619.09304195853
"Maryland",2015,"B10",35,28,110.2,94,0.8619,51.2,45.5,18.9,17.2,28.9,30.5,44.5,28.1,48,44.1,37.6,31.8,64.5,6.9,"R32",4,2.178337989,2.464606238,0.854866383,1.880786516,0.904859703,2.05017299,0.331037453,-0.139411746,2.505065004,2.089578429,2.949189838,1.181048123,1.478155702,0.284282555,1.836034637,-0.17324943,1774.62009348518
"Maryland",2016,"B10",35,26,114.9,96.3,0.8839,55.2,46.5,18.9,16.4,29.1,29.9,37,27,55.8,45.5,36.2,32.1,67.9,4,"S16",5,2.124175099,3.007527988,1.91910609,1.666069513,1.136750999,0.195132113,2.020778271,NA,4.246238402,2.712526977,3.480582891,3.184565539,3.112282448,1.712813142,-0.130441818,NA,1758.79103333223
"Maryland",2017,"B10",32,24,113.4,97.9,0.8448,52.4,47.5,19,18,30.4,32.3,38.5,32.6,51,45.6,36.3,34.2,68.6,3.7,"R64",6,1.1593941,1.498681866,1.485907825,1.366157403,0.631342042,1.147662345,0.022065161,-0.295512503,4.008961713,2.379166641,2.182068249,2.191298446,0.671076242,0.117165254,0.81710703,1.096220921,1744.79487649606
"Maryland",2019,"B10",34,23,111.6,93.3,0.8875,51.4,45.9,19.4,14.1,34.1,24.8,32.8,26.6,50.8,44.7,34.9,31.9,67.7,4.2,"R32",6,2.936896347,2.188837482,1.998453549,1.82987893,1.855798237,0.321891357,0.120592046,0.922005759,2.827058287,3.463391709,2.328507761,2.03322433,1.812841113,1.184299173,0.281157179,-2.248471222,1714.17998161176
"Maryland",2021,"B10",28,16,110,93,0.8735,52.6,48.5,16.8,16.9,20.9,24.8,32.6,25.6,52.8,46.4,34.9,34.3,65.4,0.2,"R32",10,1.892038066,1.217027409,1.078882901,1.353536678,0.248806899,-0.336389656,1.253696571,NA,3.039557849,3.323932092,2.997194557,1.51701565,2.448911024,1.009587134,-1.612889956,NA,1593.51850763657
"Maryland",2023,"B10",35,22,112.6,95.8,0.8658,50.8,47.7,16.5,18.4,30,28.1,34.3,28.4,51.8,47.4,32.8,32.3,64.3,1,"R32",8,2.458117296,1.720842428,2.248809758,0.807858169,0.907452524,2.179302369,0.789686336,1.472123405,2.809557312,3.540026865,2.454119278,2.884016029,2.064000246,0.475257733,1.041425154,0.06936976,1664.01174126291
