"TEAM","YEAR","CONF","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","ADJ_T","WAB","POSTSEASON","SEED","dbpr_Player.1","dbpr_Player.2","dbpr_Player.3","dbpr_Player.4","dbpr_Player.5","dbpr_Player.6","dbpr_Player.7","dbpr_Player.8","obpr_Player.1","obpr_Player.2","obpr_Player.3","obpr_Player.4","obpr_Player.5","obpr_Player.6","obpr_Player.7","obpr_Player.8","elo"
"Bryant",2018,"NEC",31,3,98.3,119.8,0.0936,47.9,57.6,18.2,17.9,26.2,34.1,27.8,33,45.5,55.4,34.4,40.5,71.3,-23,NA,NA,-0.894834642,-1.211464826,-2.415168373,-2.315590608,-1.18629988,-2.445298773,-4.090653318,-1.840551818,0.437214084,0.332531867,0.665624545,0.49933152,-1.686183141,-0.529911814,0.906781465,-1.844128096,1217.512722
"Bryant",2019,"NEC",30,10,98.5,114.5,0.15,49,54.9,18.4,18.6,26.6,30.2,36.8,35.4,49.2,52.8,32.5,38.8,69.3,-16.3,NA,NA,-1.592510352,-1.726290214,-1.356895828,0.125253901,-2.17566948,-2.485851026,-1.594813914,NA,0.124089004,0.04948429,-0.581409465,-2.067768324,-0.051869351,-0.417748614,-1.325142633,NA,1379.053511
"Bryant",2021,"NEC",20,15,103.3,102.6,0.5186,53.7,46.5,20.6,17,29.1,29.7,34.6,27,51.5,48.6,37.9,28.9,74,-3.9,"N/A",NA,2.414699223,0.573539153,0.412637827,0.580608506,-0.54694541,-1.120710676,-1.564177946,NA,-0.018767999,1.798386078,1.500147411,-0.183344831,0.555740026,0.741334192,-0.424082015,NA,1620.402796
"Bryant",2022,"NEC",31,22,102.9,104.1,0.4651,49.6,47.6,19,16.6,32.8,31.7,32.7,25.2,52.8,47,30.3,32.5,72.3,-4.8,"R68","16",-0.125014065,0.11546087,1.192282934,-0.918349374,0.501630515,-0.533540932,-0.501344474,-1.530125464,2.392197355,2.06226873,0.690991534,1.365233409,-0.80914627,0.2222666,-0.853060544,-0.444172301,1540.995645
"Bryant",2023,"AE",28,17,102.8,106.4,0.4037,52,50,18.7,15.8,29,25.2,32.9,31.9,53.4,49.3,33.3,34.1,72,-7.9,"N/A","N/A",-0.181710758,0.497180983,0.744493377,0.229397445,-0.2968047,-0.70634387,-1.219061884,-0.94302801,2.470543088,1.070907457,0.741652305,1.11995909,0.658636646,0.663731767,0.499426077,-0.45566517,1620.280323
"Bryant",2024,"AE",31,20,100,100.6,0.4819,50.7,45.4,15.8,16.7,20.4,30.2,29.9,33.8,51.7,45,32.7,30.8,74.1,-7.2,NA,"N/A",2.436966272,1.438210245,2.36911764,0.2906996,-0.127508606,-0.652944894,-1.130069912,-0.657251206,0.264239545,0.976034107,-0.583143363,-0.165789694,-0.102735047,0.231447726,0.540576391,-1.002500064,1548.765893
"Bucknell",2013,"Pat",33,27,104.7,93.1,0.7936,49.6,42.5,15.1,14.1,29.3,24.3,35.7,29.4,48.3,41.1,35.8,30.5,63.4,1,"R64","11",2.76245744,0.435228874,1.336126,0.94892442,2.207015808,1.040312803,-0.82646152,NA,4.026214961,2.711832189,1.749918945,1.994368017,-0.557985154,-0.541815266,-0.791159614,NA,1757.890846
"Bucknell",2014,"Pat",30,16,102.7,101.2,0.5434,48.9,47.9,16.8,14.4,29,24.4,31.7,31.8,44.6,46.5,39,33.9,64.7,-7.9,NA,NA,0.658467159,1.884530152,-1.020052738,-0.055523813,0.838990881,-0.642387597,0.113295057,0.224679875,2.250828323,-0.117819437,1.735901168,0.634339836,-0.328345343,0.528797765,-0.238594488,-0.458494622,1506.216329
"Bucknell",2015,"Pat",33,18,103.2,107.1,0.3935,49.7,49.9,17.1,14.5,29.6,25.9,40.3,38.4,46.2,47.7,38.1,36.6,64.8,-8.4,NA,NA,0.672929156,0.412795858,-1.376894076,1.30349232,0.848043384,-0.248989091,0.244187862,-0.694892195,2.232405774,0.945491874,2.570576382,-0.146874183,-0.37415881,0.442683183,-0.1131365,0.378853049,1504.473157
"Bucknell",2016,"Pat",30,16,104.1,105.3,0.4695,52.1,49.5,18.7,17.9,29.7,28.4,43.9,41.3,51.2,47.6,35.8,35.2,72.2,-9.1,NA,NA,1.671272389,-0.300913475,0.082925492,-0.311412386,-0.227215028,0.01304805,0.4282285,-1.009789464,0.614321483,2.272853879,1.393492605,1.232398847,1.019689651,0.526788476,-0.055426702,0.432898539,1517.627385
"Bucknell",2017,"Pat",35,26,108.3,99.1,0.7352,55.3,48,18.9,19.7,26.8,27.9,37.2,33.1,54.3,46.5,37.9,34.2,71.4,-2.1,"R64","13",1.228698153,1.00394483,1.033850224,-0.044693257,1.708838433,1.326938957,0.661176313,0.822959189,3.788165534,3.109912263,1.939298878,1.542105323,-0.923637659,-0.79030451,-0.199149388,-1.058099059,1667.375289
"Bucknell",2018,"Pat",35,25,108,101.3,0.676,53.9,47.8,17,17,27,27.5,42.6,34.5,55,47,34.8,33.1,72.9,-3,"R64","14",0.932595624,1.129001209,1.346283826,-0.064177189,-0.330860315,0.066649426,0.083874648,0.125502179,4.482254888,3.093533881,2.004399477,1.776137461,1.549418308,0.303118061,0.111352243,-0.013354084,1583.695691
"Bucknell",2019,"Pat",33,21,104,103.5,0.5136,53,49.2,17.3,16.6,25.8,27.6,33.9,32.4,53.3,48.8,35.1,33.3,71.9,-5.5,NA,NA,1.456253081,0.60543732,-0.317693932,0.772191334,0.18989483,-0.918192445,1.232506827,-0.316659558,1.966569948,1.789353762,2.348354352,1.200525909,1.387994897,0.785210255,-1.728624015,-0.506580613,1569.477557
"Bucknell",2021,"Pat",12,5,99.9,108.2,0.2849,52,49.6,17.3,15.7,19.8,28.3,36.3,29.2,53.6,47.5,33,36,71.8,-5.6,"N/A",NA,-0.148344114,-0.177145605,-0.466762743,-1.038717954,NA,NA,NA,NA,0.243190129,0.241683694,-0.363823567,-0.034489606,NA,NA,NA,NA,1458.056958
"Bucknell",2022,"Pat",32,9,100.7,116.1,0.1629,52.8,53.8,19.3,13.7,21.8,30,28.3,22.9,50.6,52.3,37.6,37.4,67.8,-18.4,"N/A","N/A",-1.214254494,-1.137321561,-2.210906488,-0.668887155,-1.852343146,-1.08000397,-2.795043873,-2.807316738,1.326817256,0.740138872,1.198278308,-0.859914657,0.230860003,-1.555036332,-0.030726993,-1.669242732,1314.661267
"Bucknell",2023,"Pat",31,12,98.7,108.8,0.2458,51.3,51.2,20.2,15.4,25.4,25,26.9,27.7,51.1,49.4,34.5,36.4,66.6,-16.1,"N/A","N/A",0.37043061,-0.065826785,0.527154143,-1.426008828,1.013804938,0.175183523,-1.045005583,-0.466952728,0.63165567,0.277340569,-0.500271762,1.180893305,-1.902608992,-1.104001018,-0.17146634,-1.062300843,1450.78145
"Bucknell",2024,"Pat",33,14,98.7,106.7,0.2898,50.4,49.5,18.9,16.4,25.9,28.6,29,31.5,50.2,50.1,33.8,32.4,64.8,-14.5,NA,"N/A",1.008239378,-0.574479228,-0.023943994,0.748747096,-0.306055369,-0.555893088,-0.70704708,0.123989792,-0.039591636,0.566531631,-0.148105283,-1.192750317,-0.198257531,-0.112762573,0.01242259,-0.924862146,1414.719572
"Buffalo",2013,"MAC",32,12,102.5,103.4,0.4761,50.4,47.2,23.7,17.1,35.1,32.5,38.5,36.8,50,46.1,34.2,33.2,65.4,-13.6,NA,NA,2.288143866,0.829638728,0.471060761,-1.114410546,0.36539638,0.005168861,-0.937710486,-1.128057262,0.653397104,1.682976009,1.469163871,2.378143492,-1.153722143,-0.87867491,-0.005347705,0.090215535,1426.735159
"Buffalo",2014,"MAC",28,18,110.1,103.6,0.6667,50.2,47.1,18.5,19.2,35.1,31.4,41.8,36.3,50,47.6,33.7,30.6,68.1,-5,NA,NA,1.205055999,0.274594548,1.790888773,0.531485243,-0.134771827,-1.752685003,0.257184107,NA,2.907917637,2.794179528,0.863245628,1.458558494,0.66379347,0.163970769,-2.013421492,NA,1572.533325
"Buffalo",2015,"MAC",33,23,109.1,98,0.7742,48.7,48.5,16.7,19.7,34.5,30.4,42.6,34.3,47.6,48,34.1,33,68.9,-1.3,"R64","12",1.474424758,0.237733446,1.541570863,0.502619065,0.743329916,0.572369919,-0.846770666,0.926021638,2.221640789,2.769876133,1.145490151,2.019498573,1.767207844,0.707002346,1.888115364,-3.001048388,1676.703928
"Buffalo",2016,"MAC",34,19,105.1,102.4,0.5746,49.6,49.8,18.8,17.7,31.8,28.7,41.6,37.8,49,48.8,33.7,34.3,72.9,-5.8,"R64","14",1.283088781,1.273360857,-0.443520343,0.231765686,1.078562068,0.485141421,0.838856883,-0.946630098,1.665935269,0.973896028,1.897560492,1.071156821,-0.3910004,-0.366305587,-0.762478631,0.972233757,1559.669344
"Buffalo",2017,"MAC",30,17,103.5,102,0.542,50.7,48.2,19.8,17.5,33.2,29.2,37.3,42.9,51.4,45.8,33,35.1,72.4,-8.3,NA,NA,0.904955518,1.16049637,1.679786265,0.429250929,-0.908485417,-0.235405544,0.229932043,0.695272939,2.251052519,1.679962096,0.856671277,-0.315543041,0.936209033,0.24709143,-0.276520765,-1.407101939,1519.874983
"Buffalo",2018,"MAC",35,27,114.5,102.7,0.7761,54.8,48.8,16.5,18.1,31.9,29.1,29.9,39.5,54.3,48.4,37.1,33.1,73.8,-1.3,"R32","13",0.980901611,0.666752707,0.151737926,0.426949583,1.285045871,-0.444783189,2.24555404,0.420929134,4.059063245,3.266608333,3.725542864,2.784508608,1.189584978,2.605290417,-0.477599941,0.399914554,1694.168554
"Buffalo",2019,"MAC",35,32,113.6,95.3,0.8819,53.4,47.3,16,20.3,31.7,26.9,32.7,31.9,55.7,49.3,33.7,29.3,74.9,5.5,"R32","6",1.606758152,3.05649721,1.889867157,0.031535251,0.983007224,1.005244609,1.709450432,0.466539245,3.286370258,1.342213759,2.040528452,3.886357717,2.706417932,2.536278234,0.801105557,-0.21338802,1815.679816
"Buffalo",2021,"MAC",23,16,106.7,95.8,0.7765,51.1,46.2,18.4,17.6,37.4,26.8,30.4,29.5,51.1,48,34,28.3,73.5,-3.5,"N/A",NA,1.401532456,1.308884704,0.448762037,1.402994416,0.565205557,-0.612643719,0.964418974,1.806492656,2.471841646,2.457968378,1.622473568,0.559263414,0.631318053,1.461493092,-0.437069573,-1.395036623,1559.058595
"Buffalo",2022,"MAC",28,19,105.7,103.7,0.5529,51.6,48.2,18.6,15.8,37,27.9,25.6,29.4,51.6,48.3,34.4,31.9,71.1,-5.4,"N/A","N/A",2.254890693,0.686204839,1.066929065,1.707902789,0.181608293,-1.005851345,0.885866718,-0.951113307,1.170599417,2.189283016,1.637024553,0.867955934,2.025251669,1.737859264,-0.165034705,1.575933704,1592.640112
"Buffalo",2023,"MAC",30,15,103.1,104.8,0.4533,49.5,52.5,19.2,18.3,32.2,29.1,32.1,36.4,50.9,52.3,31.2,35.3,72.2,-9.4,"N/A","N/A",0.101124179,-0.086252291,0.748654515,0.605817267,0.879604051,-0.599247728,-0.718429508,-0.416403727,1.690710693,0.988108078,0.084729442,0.212206073,-0.484352298,0.394997652,0.021174768,-1.750228797,1520.34483
"Buffalo",2024,"MAC",30,4,94.8,114,0.1076,47.3,53.9,20,15.1,28.3,30.6,26,28.7,51.6,53.5,27.5,36.5,68.9,-22,NA,"N/A",0.210965444,-0.526869296,-0.166990272,-0.944392777,-0.832586472,-1.948785743,-1.682773782,-2.635226784,0.710886838,-0.269549927,-1.274682727,-0.67753399,-1.357585623,-0.365375463,-1.110936255,-3.214320834,1275.145738
"Butler",2013,"A10",35,26,109.2,93,0.8624,50.7,46.7,20.2,17.4,35.9,26.3,38.4,36.1,50.2,45.3,34.3,33.2,64.7,4.7,"R32","6",1.305529438,1.558777558,0.952533411,0.262582065,2.456197284,1.779566963,1.492623186,-0.041403101,3.153682976,2.628236021,1.942785197,2.582571611,0.381295383,0.282128929,-0.372768982,0.051539674,1742.619391
"Butler",2014,"BE",30,13,105.9,98.3,0.7022,47.3,50.1,15.3,17.7,30.4,28.5,37.7,31.4,47.3,51.4,31.4,31.4,63.8,-5.6,NA,NA,2.207628846,0.239209611,0.584162562,1.750083171,0.438389038,0.913785959,-0.03963977,NA,0.9391304,2.513813261,1.846858904,0.048584619,1.218842055,-0.955836354,-1.700148773,NA,1552.630002
"Butler",2015,"BE",34,23,108.5,88.6,0.9115,48.4,46.7,17,19.5,34.7,25.3,40.8,33.4,46.3,47.1,35.6,30.7,63.9,3.5,"R32","6",3.361905792,2.561377803,2.642877619,1.713354129,0.939881543,2.037780951,0.891164138,1.281761992,1.291319475,1.916215553,1.773821927,2.246013385,2.605762441,-0.557454244,0.346142362,-0.814776564,1679.01353
"Butler",2016,"BE",33,22,118.2,98.6,0.8899,52.6,49.7,14.5,18.6,32.2,27.5,39.3,35.8,49.9,49.1,39.3,33.8,69.2,2,"R32","9",1.556468171,1.516834811,0.083838657,1.099703517,0.296209185,1.738669096,0.54486045,-0.782058672,4.030368509,3.59106723,3.935798015,2.50518459,3.100260229,1.323614006,1.922686634,2.471860613,1645.118414
"Butler",2017,"BE",34,25,117.7,96.9,0.9038,54.6,50.8,15,19.6,27.2,27,37.1,37,54.5,51.3,36.6,33.3,67.2,5.5,"S16","4",1.742759783,1.778824605,0.532742672,1.290497106,1.66818617,0.28332961,1.327674606,0.68596635,3.961899508,3.714888254,4.604459741,2.68499891,1.853674946,3.184965841,1.610955771,1.765735771,1769.921272
"Butler",2018,"BE",35,21,116.1,95.3,0.9068,54,51.9,15.7,19.5,27.6,24.6,26.1,35.3,54.3,49.5,35.7,37.3,69.1,1.7,"R32","10",3.141687874,1.338982613,1.282231714,0.678489318,1.530039355,0.725022433,0.922935696,0.239476648,3.048164267,3.518750129,3.535616491,3.402864739,2.311351584,2.681184369,-0.075600598,0.257130525,1646.134575
"Butler",2019,"BE",33,16,110.5,100.9,0.7394,52.1,52.7,16.1,18.9,25.7,27.6,25.2,36.3,51.4,52.2,35.3,35.7,67.2,-4.4,NA,NA,1.878335682,1.664321228,0.025013412,0.500494099,0.423039938,0.851902729,0.213211593,-0.441887406,2.203339442,1.88120943,2.743969809,2.198042408,1.369275072,0.543289032,1.091028051,0.544386257,1592.08669
"Butler",2021,"BE",25,10,102.3,97.9,0.6237,47.5,53,17.3,18.6,26,25.2,29.4,28.5,46.8,53.4,32.3,35,64.6,-3.6,"N/A",NA,1.417612249,1.133908481,0.565896355,1.32020542,-0.159425482,-0.097799846,-0.002340246,1.017837884,1.207527465,0.726653952,1.22293117,-0.104952049,0.946982378,0.865759509,0.327593966,-1.662359215,1414.323594
"Butler",2022,"BE",31,14,102.3,97.6,0.6318,47.1,49.9,18.2,17.1,27.1,27.4,30.2,30.2,48.9,51.9,29.7,31.1,63.8,-5.3,"N/A","N/A",2.106049933,0.929936487,1.093835633,0.473765138,1.116881803,-0.344896747,0.109373073,-0.246220521,0.63558457,1.021187214,0.252626622,0.478765035,-0.460656402,0.917520279,-0.022719404,0.319990785,1520.355056
"Butler",2023,"BE",32,14,100.6,96.7,0.613,49.5,50.1,17.6,18.6,20,30.3,25.9,22.6,49.7,51,32.7,32.1,65.6,-4.4,"N/A","N/A",2.30289322,2.381005312,0.775360747,0.05492139,0.279426759,1.393615095,1.888215704,-0.652111986,1.483169656,0.057596497,1.61310572,0.932640646,0.388924637,-0.741794464,-1.757028584,-0.703296667,1543.783163
"Butler",2024,"BE",31,18,112.4,98.7,0.8167,51.8,49.9,15.2,16.1,26.2,29,27,22.5,51.5,50.7,34.8,32.5,68.4,-0.9,NA,"N/A",1.766585967,0.841831676,0.585487181,0.158276467,1.763245342,1.306577582,0.944857243,-0.609816126,2.17055978,2.543777983,2.651511392,3.028626532,1.379166769,1.470574838,-0.273828324,0.883942199,1618.900422
"BYU",2013,"WCC",35,23,109.1,95.8,0.8165,50.2,48.1,17,19.3,32.8,27.7,36,37.6,50.2,47.1,33.5,33.3,71.4,-2.5,NA,NA,3.090029833,1.144902469,0.740337066,2.074540231,0.583111946,1.037801559,-0.94931776,NA,2.015032502,2.973616014,2.622609644,-0.03495275,1.432184187,0.411975647,0.964936721,NA,1650.912078
"BYU",2014,"WCC",34,22,113.8,100.5,0.8078,50.6,49.1,15.3,16.6,34.9,28.6,47.6,36.8,49.2,48.2,36.9,33.7,73,0.6,"R64","10",1.200485117,2.209310447,1.567619893,0.959445562,1.494042519,0.33642348,-0.575866058,0.509923972,3.506656233,2.039526149,1.806210884,2.269220106,1.682492716,2.497519232,2.203300176,1.066442266,1659.895307
"BYU",2015,"WCC",33,23,118.3,100.3,0.8699,53.2,49.6,16.4,17.7,33.4,28.4,42.5,39.2,50.2,49.6,39,33.1,70.8,0.8,"R68","11",1.597135135,0.331881305,1.059822454,1.464602892,0.074690349,-1.435160401,0.715467593,0.598390119,4.215284783,5.215521603,2.890126748,1.794538137,2.923012337,4.213660374,1.383748991,1.307995349,1683.735858
"BYU",2016,"WCC",36,25,112,98.1,0.8223,52.9,48.3,15.8,17.8,31.2,25.2,35.3,31.9,50.2,47,38.4,33.7,74.4,-1.5,NA,NA,2.454929171,0.731533138,0.434061171,-0.011969016,1.397057786,1.205888013,0.681261293,1.862844438,4.493475529,2.899518972,2.840087661,2.64622012,1.218452214,0.95232603,0.29230122,-0.952671745,1633.385953
"BYU",2017,"WCC",34,22,108.2,99.5,0.7249,51.2,47.9,18.2,16.2,29.1,24.8,42.3,31.1,50.9,47.5,34.4,32.4,77.3,-2.4,NA,NA,1.606798123,0.445329905,2.534173624,1.007658029,-0.126380509,0.297999319,0.721212901,-1.021020166,3.129180768,2.511564851,0.386045199,1.187959859,1.103516778,0.579716797,-0.423498163,-0.629070312,1641.936892
"BYU",2018,"WCC",35,24,106.7,98.2,0.7226,54.1,51.3,16.8,18.5,22.5,22.8,37.6,28.4,55.3,51.9,34.7,33.6,68.7,-1.8,NA,NA,2.166810896,1.343638613,1.117827928,0.891319382,1.009770995,1.064327208,0.348273905,-0.910810339,2.096497907,2.307224601,2.275642967,1.839791628,1.19254553,-0.330323524,-0.406535374,0.601614925,1689.322725
"BYU",2019,"WCC",32,19,110,102.8,0.6868,52.8,50.7,15.3,17.6,23.7,27,40,35.4,54.7,48.3,33,36.6,72.7,-3.1,NA,NA,0.159178402,0.819394685,0.735592903,-0.037164751,0.661151062,-0.235587627,0.289553304,-1.047578244,3.461123903,2.792827572,1.871562453,2.607957549,1.818630852,1.579599585,0.731142257,0.96362353,1591.85345
"BYU",2021,"WCC",25,20,112.8,93.3,0.8991,55,46.6,19,16,28.6,23.3,27.8,29.4,54.5,45.5,37.3,32.4,68.2,3.3,"R64","6",1.272062928,2.448156139,1.724271642,1.595664869,1.857950087,0.342698452,0.91531013,-0.002884869,4.295938993,2.212697721,1.936549562,1.248733328,0.548815742,1.976486261,1.364863327,2.101670485,1718.371698
"BYU",2022,"WCC",33,24,108.4,97.8,0.7647,51.8,47.7,18.4,15,30.6,22.5,27.2,31.1,51.9,48.9,34.6,30.5,67.8,0.3,"N/A","N/A",1.236421003,2.191462297,1.621620804,1.433901842,-0.059722161,1.579743316,-0.140072868,0.439703054,3.77692012,2.210825498,2.091557402,1.423573194,2.004529697,0.131827654,1.726754739,0.066661622,1730.310948
"BYU",2023,"WCC",32,19,108.6,98.3,0.7577,51.5,49.5,20.2,18.5,31.8,24.1,32.5,37.8,53.1,48.8,32.7,33.7,69.5,-4.5,"N/A","N/A",2.00847786,1.386041189,1.755708563,1.822222998,0.097219439,0.728739487,-0.001940057,2.11414817,2.971732353,2.055690097,1.130115578,0.834599905,1.858785434,1.077081223,1.730444538,-1.171015115,1594.424462
"BYU",2024,"B12",33,23,120.6,99,0.9067,55.1,48,15.2,16,32.8,24.7,25.3,32.1,58,48.2,34.8,31.8,69,2.9,NA,"6",1.905284362,1.244675688,1.78278132,1.168782711,2.090994855,0.311240713,1.086490974,1.071947638,4.389681583,4.649492774,3.725351679,4.251093637,3.078608141,3.934809927,2.573659852,2.056815724,1693.709795
"Cal Poly",2013,"BW",30,16,103.5,104.7,0.4665,48.7,52.9,15.7,19.6,31.2,28.2,33.3,38.6,44.8,52.2,37.1,36.3,59.8,-7.3,NA,NA,-0.862172043,1.25190922,-1.266276783,-1.22807093,0.249182147,-1.028014728,0.891407973,-1.212720394,2.846312107,0.310318426,2.492978344,1.801746197,0.056133067,1.113314658,-0.910090041,0.555641324,1515.20196
"Cal Poly",2014,"BW",32,12,102,104.4,0.4356,46,49.3,14.7,18.1,30.9,33.2,33.2,42.9,44.2,48.6,33,33.8,60.4,-10.7,"R64","16",0.539886688,0.401441163,-0.386412579,0.444909496,1.366007097,0.783747977,-0.42199688,-0.324518482,2.193764074,1.476929302,0.86890067,-0.172904675,-1.151707077,-0.738736512,0.407220206,-0.04158132,1444.095531
"Cal Poly",2015,"BW",27,11,101.5,100,0.5427,44.1,49.3,14.8,17.3,31.9,28.2,31.5,31.3,42.5,47.3,31.6,35.6,59.2,-9,NA,NA,0.210794775,1.456769193,0.441646359,1.574450606,-0.364983537,-0.002125789,0.445153631,NA,1.872481199,0.38002699,0.318476264,-0.912569333,0.740462692,0.370286142,-0.854767908,NA,1496.054157
"Cal Poly",2016,"BW",28,8,106.6,109.6,0.4223,48,53.2,15.1,15.9,30.1,28.3,35.2,40.2,44.9,50,35.4,40,67.3,-12,NA,NA,-0.19399947,0.157870227,-0.502592353,0.651032358,-1.654367139,1.002605935,-2.076329208,-0.976453927,2.851780076,1.520397701,0.848685107,-0.57932066,1.427763114,-1.370187056,1.428757552,0.101700503,1461.146587
"Cal Poly",2017,"BW",29,11,100.5,110.7,0.2478,47.3,52.6,16.1,17.7,25.6,30.3,29.4,41.1,45.1,50,33.5,39.8,66.4,-14.9,NA,NA,-0.862274076,1.259390339,-1.784543181,-0.753310391,-1.895323533,-2.036831099,-0.571493788,-1.086102236,0.157953015,-2.03392635,0.744424654,-0.441684638,0.329156549,0.345063779,-1.314761186,-1.570701606,1400.455707
"Cal Poly",2018,"BW",29,9,96.3,113.6,0.1296,46.6,53.2,17.4,16.3,24.7,29.6,26.7,34.6,41.5,49.8,35.8,40.1,67.4,-16.8,NA,NA,-0.81573516,0.119963632,-1.070734815,-1.076680566,-1.845052222,-0.167283708,-1.557087555,-0.279848703,0.346759632,-1.262296804,-0.102278341,-0.241299438,0.297505493,-1.398423842,-0.074679604,-2.736689992,1393.893827
"Cal Poly",2019,"BW",27,6,97.1,114.9,0.1262,47.2,52.6,17,15.6,26.1,31.4,25.8,38.1,46.6,51.5,32,36.5,67.5,-18.6,NA,NA,-0.784964241,-1.690486614,-0.734242705,0.425483396,-0.694132768,-1.773945807,-2.286766042,-1.922208358,-0.4956851,0.116058551,-1.102854818,-2.625118254,-1.568069053,-0.680021113,-0.5999984,-1.267743238,1316.0598
"Cal Poly",2021,"BW",23,4,90.3,105.1,0.1495,44.5,50.6,20.3,18.2,22,29.9,29.5,36.5,42.9,49.1,31.5,35.7,66.9,-15.8,"N/A",NA,0.798063441,0.200787141,-0.196684817,-0.058377308,-0.895095667,-1.561656088,-1.324321711,-0.466087074,-0.83439004,-1.589546911,-1.484289513,-1.814321281,-1.921673604,-1.396782632,-1.757293013,-2.690270244,1304.386215
"Cal Poly",2022,"BW",27,7,93.2,104.2,0.2165,46.1,48.1,22.6,17,27.3,26.9,36.3,36.8,47.2,44.5,29.5,36.2,64.6,-16.4,"N/A","N/A",0.436489984,0.342043704,-0.08080003,-0.391910893,-0.777178838,-0.120253372,-0.844117617,-0.46822753,-1.069118699,-1.038113767,-0.812814907,-1.199453792,-1.48964249,-2.366365168,-1.681941257,-2.572693553,1331.922649
"Cal Poly",2023,"BW",31,8,93.2,103.1,0.24,45.8,50.4,20.9,18.6,24.5,24.5,31,42.3,46.7,49.3,29.3,34.9,63.9,-18.5,"N/A","N/A",-0.127562381,0.220516883,0.018978344,0.180882312,0.525052375,0.134268752,0.297327349,-0.268569811,0.177893475,-0.659390334,-0.850092007,-1.385696445,-1.907799834,-1.643535536,-2.129476489,-1.970991546,1384.002597
"Cal Poly",2024,"BW",31,4,93.5,111.5,0.1162,46,51.5,18.6,17.3,24.3,33.6,31.3,41.9,44.1,50.8,33,35.6,65.7,-23.2,NA,"N/A",-0.793884245,0.018129163,-0.208656368,-1.090364475,0.004393508,-1.67467359,-0.888814029,-0.953758405,0.62518254,-1.330505007,-1.743322221,-1.00082177,-2.525745859,-1.661714634,-2.558783914,-3.096456212,1296.317162
"Cal State Bakersfield",2013,"ind",26,10,95.6,103.1,0.295,46.8,51.5,20.7,21.9,30.1,30.2,35.4,52.4,44.7,51.3,33.7,34.6,66.5,-10.4,NA,NA,0.868664375,0.702018598,-0.637889058,-0.173594161,-0.629649987,0.080337631,-0.292918442,NA,-0.021224123,-0.178444552,-0.100596623,-0.694183301,-0.380146247,-1.353526897,-1.124361418,NA,1419.396053
"Cal State Bakersfield",2014,"WAC",31,12,100,105.8,0.343,49.5,49,21,19,34.3,31.5,38.7,52.5,45.4,50,38.6,31.4,65.4,-14.3,NA,NA,-0.367949155,0.80355557,-0.491337229,-0.191799386,0.94070042,0.012586709,0.177902735,-1.065311469,2.332817514,0.356788202,0.357584291,-0.592771329,-2.178685352,-1.304664964,-1.531260531,-0.340262778,1451.765515
"Cal State Bakersfield",2015,"WAC",30,11,98.3,105.4,0.3097,46,48.3,20.1,19,33.4,26.9,37.7,48.7,45,44.4,32,36.6,61.1,-14.6,NA,NA,0.78793468,0.44060411,1.999158161,0.02317168,-1.08031622,-0.71949226,-0.779275762,-0.345728898,0.17473629,0.364264199,-1.74503646,-0.549186074,0.004097681,-0.559595437,-0.762355508,-1.212801895,1373.538474
"Cal State Bakersfield",2016,"WAC",30,21,103.4,95.7,0.7106,49.3,45.2,18.2,21.5,34.1,29.7,38,42.1,48.5,42.8,34.3,33.4,68.4,-3.5,"R64","15",1.819647022,1.576798289,0.432342277,1.191714405,0.792973418,0.63160979,0.069768659,0.649195411,0.959921868,0.629999171,0.713424013,-0.121432572,0.204059675,0.309078692,0.841903858,-0.664721752,1607.802646
"Cal State Bakersfield",2017,"WAC",32,25,100.4,92.1,0.7287,48.3,43.6,20.8,22.8,32.6,30.6,38,47.1,46.9,41,34.2,31.6,68.2,-3.4,NA,NA,2.257043979,3.235359562,1.94999194,0.696222147,1.082236072,1.691590713,0.923527459,1.865069495,0.726906474,-1.435805436,-0.352336353,0.701267138,0.193344133,-0.465944543,0.295737764,-3.05894539,1631.625061
"Cal State Bakersfield",2018,"WAC",27,12,96.6,102.5,0.335,46.5,50.5,20.7,19.2,30.7,28.7,34.7,44.7,47.5,48.5,29.8,35.5,66.8,-11.4,NA,NA,1.260245198,-0.005591884,0.553309306,1.026347667,-0.427803501,-0.229361877,0.73194106,1.069141726,0.176965965,0.783533055,-0.703614992,-1.885409583,-0.805594857,-1.20660491,-2.471869387,-3.571222598,1488.565762
"Cal State Bakersfield",2019,"WAC",31,18,101.4,107.2,0.3441,46.6,51.3,19,20.1,37.9,29.6,29.2,52.5,46.7,49.5,31,36,66.5,-8.8,NA,NA,0.224395799,1.12071773,0.21753579,0.299406028,-0.946546174,-0.721806747,-0.023622857,-0.553945681,1.003925875,-0.677198507,-0.117821242,-0.569840326,0.050826257,-0.387378427,-1.164972028,-2.055766026,1559.349728
"Cal State Bakersfield",2021,"BW",24,15,102.3,102.4,0.4963,48.4,50.6,19.6,20.6,38.5,25.7,26.9,42.3,47.6,49.4,33.8,34.9,63.8,-6.2,"N/A",NA,1.399384865,2.403948599,-0.039161476,1.033637138,1.769914004,0.021375068,-1.886930035,-1.29119988,0.941883566,-0.361814494,2.036197114,0.639886857,-1.613064046,-0.553418042,1.322764713,0.680216253,1529.715702
