"game_id","season","season_type","game_date","game_date_time","team_id","team_uid","team_slug","team_location","team_name","team_abbreviation","team_display_name","team_short_display_name","team_color","team_alternate_color","team_logo","team_home_away","team_score","team_winner","assists","blocks","defensive_rebounds","field_goal_pct","field_goals_made","field_goals_attempted","flagrant_fouls","fouls","free_throw_pct","free_throws_made","free_throws_attempted","largest_lead","offensive_rebounds","steals","team_turnovers","technical_fouls","three_point_field_goal_pct","three_point_field_goals_made","three_point_field_goals_attempted","total_rebounds","total_technical_fouls","total_turnovers","turnovers","opponent_team_id","opponent_team_uid","opponent_team_slug","opponent_team_location","opponent_team_name","opponent_team_abbreviation","opponent_team_display_name","opponent_team_short_display_name","opponent_team_color","opponent_team_alternate_color","opponent_team_logo","opponent_team_score"
400946442,2017,3,2017-03-16,2017-03-16 21:34:00,52,"s:40~l:41~t:52","florida-state-seminoles","Florida State","Seminoles","FSU","Florida State Seminoles","Florida St","782F40","ceb888","https://a.espncdn.com/i/teamlogos/ncaa/500/52.png","home",86,TRUE,16,9,37,55.6,30,54,0,19,61.5,24,39,"12",9,9,0,0,15.4,2,13,46,0,16,16,526,"s:40~l:41~t:526","florida-gulf-coast-eagles","Florida Gulf Coast","Eagles","FGCU","Florida Gulf Coast Eagles","FGCU","00885a","076c3b","https://a.espncdn.com/i/teamlogos/ncaa/500/526.png",80
400946422,2017,3,2017-03-16,2017-03-16 19:27:00,261,"s:40~l:41~t:261","vermont-catamounts","Vermont","Catamounts","UVM","Vermont Catamounts","Vermont","154734","ffc72c","https://a.espncdn.com/i/teamlogos/ncaa/500/261.png","away",70,FALSE,21,1,20,44.3,27,61,0,17,60,6,10,"8",8,6,3,0,37,10,27,28,0,9,9,2509,"s:40~l:41~t:2509","purdue-boilermakers","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","000000","cfb991","https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",80
400946422,2017,3,2017-03-16,2017-03-16 19:27:00,2509,"s:40~l:41~t:2509","purdue-boilermakers","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","000000","cfb991","https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png","home",80,TRUE,16,6,27,51.7,31,60,0,15,64.3,9,14,"12",11,2,0,0,45,9,20,38,0,10,10,261,"s:40~l:41~t:261","vermont-catamounts","Vermont","Catamounts","UVM","Vermont Catamounts","Vermont","154734","ffc72c","https://a.espncdn.com/i/teamlogos/ncaa/500/261.png",70
400946441,2017,3,2017-03-16,2017-03-16 19:20:00,2670,"s:40~l:41~t:2670","vcu-rams","VCU","Rams","VCU","VCU Rams","VCU","929292","edb71d","https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png","away",77,FALSE,6,4,18,44.6,29,65,0,32,65.4,17,26,"5",11,7,0,0,15.4,2,13,29,0,9,9,2608,"s:40~l:41~t:2608","saint-marys-gaels","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","d80024","003057","https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png",85
400946441,2017,3,2017-03-16,2017-03-16 19:20:00,2608,"s:40~l:41~t:2608","saint-marys-gaels","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","d80024","003057","https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png","home",85,TRUE,13,4,30,55.6,25,45,0,20,74.4,29,39,"17",7,5,2,0,35.3,6,17,37,0,15,15,2670,"s:40~l:41~t:2670","vcu-rams","VCU","Rams","VCU","VCU Rams","VCU","929292","edb71d","https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png",77
400946417,2017,3,2017-03-16,2017-03-16 19:10:00,116,"s:40~l:41~t:116","mount-st-marys-mountaineers","Mount St. Mary's","Mountaineers","MSM","Mount St. Mary's Mountaineers","Mount St Mary","005596","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/116.png","away",56,FALSE,10,5,17,36.8,21,57,0,15,75,9,12,"8",10,5,1,0,23.8,5,21,27,0,9,9,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",76
400946417,2017,3,2017-03-16,2017-03-16 19:10:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","home",76,TRUE,14,3,29,51.7,31,60,0,17,72.7,8,11,"26",14,5,1,0,35.3,6,17,43,0,13,13,116,"s:40~l:41~t:116","mount-st-marys-mountaineers","Mount St. Mary's","Mountaineers","MSM","Mount St. Mary's Mountaineers","Mount St Mary","005596","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/116.png",56
400946452,2017,3,2017-03-16,2017-03-16 18:50:00,2752,"s:40~l:41~t:2752","xavier-musketeers","Xavier","Musketeers","XAV","Xavier Musketeers","Xavier","002144","9ea2a2","https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png","away",76,TRUE,15,2,25,50,25,50,0,17,70.8,17,24,"13",9,8,1,0,39.1,9,23,34,0,15,15,120,"s:40~l:41~t:120","maryland-terrapins","Maryland","Terrapins","MD","Maryland Terrapins","Maryland","D5002B","ffcd00","https://a.espncdn.com/i/teamlogos/ncaa/500/120.png",65
400946452,2017,3,2017-03-16,2017-03-16 18:50:00,120,"s:40~l:41~t:120","maryland-terrapins","Maryland","Terrapins","MD","Maryland Terrapins","Maryland","D5002B","ffcd00","https://a.espncdn.com/i/teamlogos/ncaa/500/120.png","home",65,FALSE,13,3,17,40.7,22,54,0,19,73.7,14,19,"6",7,7,0,0,25.9,7,27,24,0,11,11,2752,"s:40~l:41~t:2752","xavier-musketeers","Xavier","Musketeers","XAV","Xavier Musketeers","Xavier","002144","9ea2a2","https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png",76
400946439,2017,3,2017-03-16,2017-03-16 16:30:00,238,"s:40~l:41~t:238","vanderbilt-commodores","Vanderbilt","Commodores","VAN","Vanderbilt Commodores","Vanderbilt","000000","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/238.png","away",66,FALSE,9,6,23,38.2,21,55,0,16,83.3,15,18,"1",7,7,0,0,34.6,9,26,30,0,10,10,77,"s:40~l:41~t:77","northwestern-wildcats","Northwestern","Wildcats","NU","Northwestern Wildcats","Northwestern","582c83","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/77.png",68
400946439,2017,3,2017-03-16,2017-03-16 16:30:00,77,"s:40~l:41~t:77","northwestern-wildcats","Northwestern","Wildcats","NU","Northwestern Wildcats","Northwestern","582c83","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/77.png","home",68,TRUE,10,0,29,49.1,26,53,0,18,55.6,10,18,"15",8,7,0,0,42.9,6,14,37,0,12,12,238,"s:40~l:41~t:238","vanderbilt-commodores","Vanderbilt","Commodores","VAN","Vanderbilt Commodores","Vanderbilt","000000","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/238.png",66
400946436,2017,3,2017-03-16,2017-03-16 16:12:00,2393,"s:40~l:41~t:2393","middle-tennessee-blue-raiders","Middle Tennessee","Blue Raiders","MTSU","Middle Tennessee Blue Raiders","MTSU","006db6","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png","away",81,TRUE,19,3,26,48.3,28,58,0,20,66.7,18,27,"17",11,4,1,0,53.8,7,13,37,0,8,8,135,"s:40~l:41~t:135","minnesota-golden-gophers","Minnesota","Golden Gophers","MINN","Minnesota Golden Gophers","Minnesota","981a31","981a31","https://a.espncdn.com/i/teamlogos/ncaa/500/135.png",72
400946436,2017,3,2017-03-16,2017-03-16 16:12:00,135,"s:40~l:41~t:135","minnesota-golden-gophers","Minnesota","Golden Gophers","MINN","Minnesota Golden Gophers","Minnesota","981a31","981a31","https://a.espncdn.com/i/teamlogos/ncaa/500/135.png","home",72,FALSE,15,3,20,46.2,24,52,0,22,85.7,18,21,"7",4,5,0,1,28.6,6,21,24,1,8,8,2393,"s:40~l:41~t:2393","middle-tennessee-blue-raiders","Middle Tennessee","Blue Raiders","MTSU","Middle Tennessee Blue Raiders","MTSU","006db6","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png",81
400946418,2017,3,2017-03-16,2017-03-16 15:26:00,2193,"s:40~l:41~t:2193","east-tennessee-state-buccaneers","East Tennessee State","Buccaneers","ETSU","East Tennessee State Buccaneers","ETSU","002d61","ffc423","https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png","away",65,FALSE,12,0,19,40.3,25,62,0,19,60,6,10,"2",13,9,0,0,37.5,9,24,32,0,17,17,57,"s:40~l:41~t:57","florida-gators","Florida","Gators","FLA","Florida Gators","Florida","0021a5","fa4616","https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",80
400946418,2017,3,2017-03-16,2017-03-16 15:26:00,57,"s:40~l:41~t:57","florida-gators","Florida","Gators","FLA","Florida Gators","Florida","0021a5","fa4616","https://a.espncdn.com/i/teamlogos/ncaa/500/57.png","home",80,TRUE,16,4,26,48.1,26,54,0,12,77.8,21,27,"16",12,12,1,0,31.8,7,22,38,0,15,15,2193,"s:40~l:41~t:2193","east-tennessee-state-buccaneers","East Tennessee State","Buccaneers","ETSU","East Tennessee State Buccaneers","ETSU","002d61","ffc423","https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png",65
400946450,2017,3,2017-03-16,2017-03-16 14:54:00,2083,"s:40~l:41~t:2083","bucknell-bison","Bucknell","Bison","BUCK","Bucknell Bison","Bucknell","000060","00316e","https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png","away",80,FALSE,13,4,23,45.8,27,59,0,25,73.9,17,23,"4",9,8,1,0,45,9,20,32,0,15,15,277,"s:40~l:41~t:277","west-virginia-mountaineers","West Virginia","Mountaineers","WVU","West Virginia Mountaineers","West Virginia","FFC600","eaaa00","https://a.espncdn.com/i/teamlogos/ncaa/500/277.png",86
400946450,2017,3,2017-03-16,2017-03-16 14:54:00,277,"s:40~l:41~t:277","west-virginia-mountaineers","West Virginia","Mountaineers","WVU","West Virginia Mountaineers","West Virginia","FFC600","eaaa00","https://a.espncdn.com/i/teamlogos/ncaa/500/277.png","home",86,TRUE,15,5,25,45.5,30,66,0,19,72.4,21,29,"15",17,7,0,0,45.5,5,11,42,0,13,13,2083,"s:40~l:41~t:2083","bucknell-bison","Bucknell","Bison","BUCK","Bucknell Bison","Bucknell","000060","00316e","https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png",80
400946449,2017,3,2017-03-16,2017-03-16 14:00:00,2571,"s:40~l:41~t:2571","south-dakota-state-jackrabbits","South Dakota State","Jackrabbits","SDST","South Dakota State Jackrabbits","S Dakota St","0033a0","ffd100","https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png","away",46,FALSE,8,4,29,31,18,58,0,17,45.5,5,11,"6",9,3,1,0,25,5,20,38,0,13,13,2250,"s:40~l:41~t:2250","gonzaga-bulldogs","Gonzaga","Bulldogs","GONZ","Gonzaga Bulldogs","Gonzaga","041e42","c8102e","https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png",66
400946449,2017,3,2017-03-16,2017-03-16 14:00:00,2250,"s:40~l:41~t:2250","gonzaga-bulldogs","Gonzaga","Bulldogs","GONZ","Gonzaga Bulldogs","Gonzaga","041e42","c8102e","https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png","home",66,TRUE,8,7,36,39.7,25,63,0,13,44.4,8,18,"22",14,5,0,0,26.7,8,30,50,0,9,9,2571,"s:40~l:41~t:2571","south-dakota-state-jackrabbits","South Dakota State","Jackrabbits","SDST","South Dakota State Jackrabbits","S Dakota St","0033a0","ffd100","https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png",46
400946446,2017,3,2017-03-16,2017-03-16 13:30:00,2737,"s:40~l:41~t:2737","winthrop-eagles","Winthrop","Eagles","WIN","Winthrop Eagles","Winthrop","9e0b0e","fdb41e","https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png","away",64,FALSE,12,1,24,40.3,25,62,0,22,50,5,10,"0",3,6,1,0,36,9,25,27,0,9,9,2086,"s:40~l:41~t:2086","butler-bulldogs","Butler","Bulldogs","BUT","Butler Bulldogs","Butler","0d1361","00a3e0","https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png",76
400946446,2017,3,2017-03-16,2017-03-16 13:30:00,2086,"s:40~l:41~t:2086","butler-bulldogs","Butler","Bulldogs","BUT","Butler Bulldogs","Butler","0d1361","00a3e0","https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png","home",76,TRUE,15,6,37,49,24,49,0,15,66.7,20,30,"19",5,4,0,0,42.1,8,19,42,0,12,12,2737,"s:40~l:41~t:2737","winthrop-eagles","Winthrop","Eagles","WIN","Winthrop Eagles","Winthrop","9e0b0e","fdb41e","https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png",64
400946428,2017,3,2017-03-16,2017-03-16 12:40:00,350,"s:40~l:41~t:350","unc-wilmington-seahawks","UNC Wilmington","Seahawks","UNCW","UNC Wilmington Seahawks","UNC Wilmington","1d2f68","00665e","https://a.espncdn.com/i/teamlogos/ncaa/500/350.png","away",71,FALSE,15,2,26,41,25,61,0,20,64.7,11,17,"15",14,4,0,0,38.5,10,26,40,0,9,9,258,"s:40~l:41~t:258","virginia-cavaliers","Virginia","Cavaliers","UVA","Virginia Cavaliers","Virginia","f84c1e","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/258.png",76
400946428,2017,3,2017-03-16,2017-03-16 12:40:00,258,"s:40~l:41~t:258","virginia-cavaliers","Virginia","Cavaliers","UVA","Virginia Cavaliers","Virginia","f84c1e","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/258.png","home",76,TRUE,9,5,27,50,26,52,0,19,68,17,25,"10",6,5,0,0,41.2,7,17,33,0,8,8,350,"s:40~l:41~t:350","unc-wilmington-seahawks","UNC Wilmington","Seahawks","UNCW","UNC Wilmington Seahawks","UNC Wilmington","1d2f68","00665e","https://a.espncdn.com/i/teamlogos/ncaa/500/350.png",71
400946440,2017,3,2017-03-16,2017-03-16 12:15:00,163,"s:40~l:41~t:163","princeton-tigers","Princeton","Tigers","PRIN","Princeton Tigers","Princeton","ff9408","080808","https://a.espncdn.com/i/teamlogos/ncaa/500/163.png","away",58,FALSE,13,4,26,38.6,22,57,0,14,100,6,6,NA,7,2,1,0,25.8,8,31,33,0,9,9,87,"s:40~l:41~t:87","notre-dame-fighting-irish","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","0c2340","c99700","https://a.espncdn.com/i/teamlogos/ncaa/500/87.png",60
400946440,2017,3,2017-03-16,2017-03-16 12:15:00,87,"s:40~l:41~t:87","notre-dame-fighting-irish","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","0c2340","c99700","https://a.espncdn.com/i/teamlogos/ncaa/500/87.png","home",60,TRUE,10,3,27,40.4,21,52,0,9,66.7,14,21,NA,9,4,0,0,36.4,4,11,36,0,6,6,163,"s:40~l:41~t:163","princeton-tigers","Princeton","Tigers","PRIN","Princeton Tigers","Princeton","ff9408","080808","https://a.espncdn.com/i/teamlogos/ncaa/500/163.png",58
401025888,2018,3,2018-04-02,2018-04-02 21:20:00,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png","away",62,FALSE,6,1,21,43.6,24,55,0,20,61.1,11,18,"7",6,6,0,1,13,3,23,27,1,10,10,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",79
401025888,2018,3,2018-04-02,2018-04-02 21:20:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","home",79,TRUE,7,3,26,47.4,27,57,0,18,75,15,20,"22",12,5,0,1,37,10,27,38,1,12,12,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",62
401025886,2018,3,2018-03-31,2018-03-31 20:49:00,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","away",79,FALSE,8,1,23,45.2,28,62,0,12,80,16,20,"2",10,5,1,0,33.3,7,21,33,0,9,9,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",95
401025886,2018,3,2018-03-31,2018-03-31 20:49:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","home",95,TRUE,20,5,26,55.4,36,65,0,14,71.4,5,7,"22",7,3,1,0,45,18,40,33,0,10,10,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",79
401025887,2018,3,2018-03-31,2018-03-31 18:09:00,2350,"s:40~l:41~t:2350","loyola-chicago-ramblers","Loyola Chicago","Ramblers","LUC","Loyola Chicago Ramblers","Loyola Chicago","9d1244",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png","away",57,FALSE,6,1,26,43.1,22,51,0,17,85.7,12,14,"10",6,5,0,0,10,1,10,32,0,17,17,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",69
401025887,2018,3,2018-03-31,2018-03-31 18:09:00,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png","home",69,TRUE,8,2,25,42.4,25,59,0,11,66.7,12,18,"12",11,10,0,0,25,7,28,36,0,11,11,2350,"s:40~l:41~t:2350","loyola-chicago-ramblers","Loyola Chicago","Ramblers","LUC","Loyola Chicago Ramblers","Loyola Chicago","9d1244",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png",57
401025882,2018,3,2018-03-25,2018-03-25 17:05:00,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png","away",81,FALSE,13,3,22,42.9,30,70,0,16,77.8,14,18,"4",10,9,0,0,24.1,7,29,32,0,11,11,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",85
401025882,2018,3,2018-03-25,2018-03-25 17:05:00,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","home",85,TRUE,20,3,30,43.5,30,69,0,14,80,12,15,"7",17,5,1,0,36.1,13,36,47,0,18,18,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",81
401025883,2018,3,2018-03-25,2018-03-25 14:20:00,2641,"s:40~l:41~t:2641","texas-tech-red-raiders","Texas Tech","Red Raiders","TTU","Texas Tech Red Raiders","Texas Tech","C80025","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png","away",59,FALSE,7,1,22,33.3,20,60,0,23,77.8,14,18,"8",11,4,0,0,25,5,20,33,0,9,9,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",71
401025883,2018,3,2018-03-25,2018-03-25 14:20:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","home",71,TRUE,7,4,31,33.3,19,57,0,17,82.9,29,35,"15",20,6,2,0,16.7,4,24,51,0,12,12,2641,"s:40~l:41~t:2641","texas-tech-red-raiders","Texas Tech","Red Raiders","TTU","Texas Tech Red Raiders","Texas Tech","C80025","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png",59
401025885,2018,3,2018-03-24,2018-03-24 20:49:00,52,"s:40~l:41~t:52","florida-state-seminoles","Florida State","Seminoles","FSU","Florida State Seminoles","Florida St","782F40","ceb888","https://a.espncdn.com/i/teamlogos/ncaa/500/52.png","away",54,FALSE,6,7,26,31.4,16,51,0,23,90,18,20,"4",10,6,2,0,23.5,4,17,36,0,15,15,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",58
401025885,2018,3,2018-03-24,2018-03-24 20:49:00,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png","home",58,TRUE,8,4,25,38.8,19,49,0,16,66.7,16,24,"10",9,6,0,0,18.2,4,22,34,0,11,11,52,"s:40~l:41~t:52","florida-state-seminoles","Florida State","Seminoles","FSU","Florida State Seminoles","Florida St","782F40","ceb888","https://a.espncdn.com/i/teamlogos/ncaa/500/52.png",54
401025884,2018,3,2018-03-24,2018-03-24 18:09:00,2350,"s:40~l:41~t:2350","loyola-chicago-ramblers","Loyola Chicago","Ramblers","LUC","Loyola Chicago Ramblers","Loyola Chicago","9d1244",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png","away",78,TRUE,17,2,32,57.4,27,47,0,15,83.3,15,18,"23",4,2,0,0,50,9,18,36,0,15,15,2306,"s:40~l:41~t:2306","kansas-state-wildcats","Kansas State","Wildcats","KSU","Kansas State Wildcats","Kansas St","633194","e7d2ad","https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png",62
401025884,2018,3,2018-03-24,2018-03-24 18:09:00,2306,"s:40~l:41~t:2306","kansas-state-wildcats","Kansas State","Wildcats","KSU","Kansas State Wildcats","Kansas St","633194","e7d2ad","https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png","home",62,FALSE,9,2,17,34.8,23,66,0,19,83.3,10,12,"1",11,7,0,0,23.1,6,26,28,0,6,6,2350,"s:40~l:41~t:2350","loyola-chicago-ramblers","Loyola Chicago","Ramblers","LUC","Loyola Chicago Ramblers","Loyola Chicago","9d1244",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png",78
401025878,2018,3,2018-03-23,2018-03-23 22:26:00,2641,"s:40~l:41~t:2641","texas-tech-red-raiders","Texas Tech","Red Raiders","TTU","Texas Tech Red Raiders","Texas Tech","C80025","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png","away",78,TRUE,15,5,23,47.5,28,59,0,12,94.4,17,18,"17",11,5,1,0,29.4,5,17,34,0,11,11,2509,"s:40~l:41~t:2509","purdue-boilermakers","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","000000","cfb991","https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",65
401025878,2018,3,2018-03-23,2018-03-23 22:26:00,2509,"s:40~l:41~t:2509","purdue-boilermakers","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","000000","cfb991","https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png","home",65,FALSE,8,2,21,44.8,26,58,0,19,100,6,6,"7",9,5,0,0,38.9,7,18,30,0,17,17,2641,"s:40~l:41~t:2641","texas-tech-red-raiders","Texas Tech","Red Raiders","TTU","Texas Tech Red Raiders","Texas Tech","C80025","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png",78
401025881,2018,3,2018-03-23,2018-03-23 22:00:00,183,"s:40~l:41~t:183","syracuse-orange","Syracuse","Orange","SYR","Syracuse Orange","Syracuse","ff6500","000e54","https://a.espncdn.com/i/teamlogos/ncaa/500/183.png","away",65,FALSE,12,1,23,49,25,51,0,19,64.7,11,17,"4",14,3,1,0,30.8,4,13,37,0,16,16,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",69
401025881,2018,3,2018-03-23,2018-03-23 22:00:00,150,"s:40~l:41~t:150","duke-blue-devils","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","013088","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png","home",69,TRUE,13,2,17,39.3,22,56,0,16,71.4,20,28,"9",16,8,0,0,19.2,5,26,33,0,7,7,183,"s:40~l:41~t:183","syracuse-orange","Syracuse","Orange","SYR","Syracuse Orange","Syracuse","ff6500","000e54","https://a.espncdn.com/i/teamlogos/ncaa/500/183.png",65
401025879,2018,3,2018-03-23,2018-03-23 19:27:00,277,"s:40~l:41~t:277","west-virginia-mountaineers","West Virginia","Mountaineers","WVU","West Virginia Mountaineers","West Virginia","FFC600","eaaa00","https://a.espncdn.com/i/teamlogos/ncaa/500/277.png","away",78,FALSE,12,5,23,38.6,27,70,0,28,73.9,17,23,"6",16,10,0,1,25,7,28,39,1,12,12,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",90
